Epoch #,Start Time,End Time,Score #, Score
4505,01/02/2019 21:30:40,01/02/2019 21:30:50,1,Wake
4506,01/02/2019 21:30:50,01/02/2019 21:31:00,1,Wake
4507,01/02/2019 21:31:00,01/02/2019 21:31:10,1,Wake
4508,01/02/2019 21:31:10,01/02/2019 21:31:20,1,Wake
4509,01/02/2019 21:31:20,01/02/2019 21:31:30,1,Wake
4510,01/02/2019 21:31:30,01/02/2019 21:31:40,1,Wake
4511,01/02/2019 21:31:40,01/02/2019 21:31:50,1,Wake
4512,01/02/2019 21:31:50,01/02/2019 21:32:00,1,Wake
4513,01/02/2019 21:32:00,01/02/2019 21:32:10,1,Wake
4514,01/02/2019 21:32:10,01/02/2019 21:32:20,1,Wake
4515,01/02/2019 21:32:20,01/02/2019 21:32:30,1,Wake
4516,01/02/2019 21:32:30,01/02/2019 21:32:40,1,Wake
4517,01/02/2019 21:32:40,01/02/2019 21:32:50,1,Wake
4518,01/02/2019 21:32:50,01/02/2019 21:33:00,1,Wake
4519,01/02/2019 21:33:00,01/02/2019 21:33:10,1,Wake
4520,01/02/2019 21:33:10,01/02/2019 21:33:20,1,Wake
4521,01/02/2019 21:33:20,01/02/2019 21:33:30,1,Wake
4522,01/02/2019 21:33:30,01/02/2019 21:33:40,1,Wake
4523,01/02/2019 21:33:40,01/02/2019 21:33:50,1,Wake
4524,01/02/2019 21:33:50,01/02/2019 21:34:00,1,Wake
4525,01/02/2019 21:34:00,01/02/2019 21:34:10,1,Wake
4526,01/02/2019 21:34:10,01/02/2019 21:34:20,1,Wake
4527,01/02/2019 21:34:20,01/02/2019 21:34:30,1,Wake
4528,01/02/2019 21:34:30,01/02/2019 21:34:40,1,Wake
4529,01/02/2019 21:34:40,01/02/2019 21:34:50,1,Wake
4530,01/02/2019 21:34:50,01/02/2019 21:35:00,1,Wake
4531,01/02/2019 21:35:00,01/02/2019 21:35:10,1,Wake
4532,01/02/2019 21:35:10,01/02/2019 21:35:20,1,Wake
4533,01/02/2019 21:35:20,01/02/2019 21:35:30,1,Wake
4534,01/02/2019 21:35:30,01/02/2019 21:35:40,1,Wake
4535,01/02/2019 21:35:40,01/02/2019 21:35:50,1,Wake
4536,01/02/2019 21:35:50,01/02/2019 21:36:00,1,Wake
4537,01/02/2019 21:36:00,01/02/2019 21:36:10,1,Wake
4538,01/02/2019 21:36:10,01/02/2019 21:36:20,1,Wake
4539,01/02/2019 21:36:20,01/02/2019 21:36:30,1,Wake
4540,01/02/2019 21:36:30,01/02/2019 21:36:40,1,Wake
4541,01/02/2019 21:36:40,01/02/2019 21:36:50,1,Wake
4542,01/02/2019 21:36:50,01/02/2019 21:37:00,1,Wake
4543,01/02/2019 21:37:00,01/02/2019 21:37:10,1,Wake
4544,01/02/2019 21:37:10,01/02/2019 21:37:20,1,Wake
4545,01/02/2019 21:37:20,01/02/2019 21:37:30,1,Wake
4546,01/02/2019 21:37:30,01/02/2019 21:37:40,1,Wake
4547,01/02/2019 21:37:40,01/02/2019 21:37:50,1,Wake
4548,01/02/2019 21:37:50,01/02/2019 21:38:00,1,Wake
4549,01/02/2019 21:38:00,01/02/2019 21:38:10,1,Wake
4550,01/02/2019 21:38:10,01/02/2019 21:38:20,1,Wake
4551,01/02/2019 21:38:20,01/02/2019 21:38:30,1,Wake
4552,01/02/2019 21:38:30,01/02/2019 21:38:40,1,Wake
4553,01/02/2019 21:38:40,01/02/2019 21:38:50,1,Wake
4554,01/02/2019 21:38:50,01/02/2019 21:39:00,1,Wake
4555,01/02/2019 21:39:00,01/02/2019 21:39:10,1,Wake
4556,01/02/2019 21:39:10,01/02/2019 21:39:20,1,Wake
4557,01/02/2019 21:39:20,01/02/2019 21:39:30,1,Wake
4558,01/02/2019 21:39:30,01/02/2019 21:39:40,1,Wake
4559,01/02/2019 21:39:40,01/02/2019 21:39:50,1,Wake
4560,01/02/2019 21:39:50,01/02/2019 21:40:00,1,Wake
4561,01/02/2019 21:40:00,01/02/2019 21:40:10,1,Wake
4562,01/02/2019 21:40:10,01/02/2019 21:40:20,1,Wake
4563,01/02/2019 21:40:20,01/02/2019 21:40:30,1,Wake
4564,01/02/2019 21:40:30,01/02/2019 21:40:40,1,Wake
4565,01/02/2019 21:40:40,01/02/2019 21:40:50,1,Wake
4566,01/02/2019 21:40:50,01/02/2019 21:41:00,1,Wake
4567,01/02/2019 21:41:00,01/02/2019 21:41:10,1,Wake
4568,01/02/2019 21:41:10,01/02/2019 21:41:20,1,Wake
4569,01/02/2019 21:41:20,01/02/2019 21:41:30,1,Wake
4570,01/02/2019 21:41:30,01/02/2019 21:41:40,1,Wake
4571,01/02/2019 21:41:40,01/02/2019 21:41:50,1,Wake
4572,01/02/2019 21:41:50,01/02/2019 21:42:00,1,Wake
4573,01/02/2019 21:42:00,01/02/2019 21:42:10,1,Wake
4574,01/02/2019 21:42:10,01/02/2019 21:42:20,1,Wake
4575,01/02/2019 21:42:20,01/02/2019 21:42:30,1,Wake
4576,01/02/2019 21:42:30,01/02/2019 21:42:40,1,Wake
4577,01/02/2019 21:42:40,01/02/2019 21:42:50,1,Wake
4578,01/02/2019 21:42:50,01/02/2019 21:43:00,1,Wake
4579,01/02/2019 21:43:00,01/02/2019 21:43:10,1,Wake
4580,01/02/2019 21:43:10,01/02/2019 21:43:20,1,Wake
4581,01/02/2019 21:43:20,01/02/2019 21:43:30,1,Wake
4582,01/02/2019 21:43:30,01/02/2019 21:43:40,1,Wake
4583,01/02/2019 21:43:40,01/02/2019 21:43:50,1,Wake
4584,01/02/2019 21:43:50,01/02/2019 21:44:00,1,Wake
4585,01/02/2019 21:44:00,01/02/2019 21:44:10,1,Wake
4586,01/02/2019 21:44:10,01/02/2019 21:44:20,1,Wake
4587,01/02/2019 21:44:20,01/02/2019 21:44:30,1,Wake
4588,01/02/2019 21:44:30,01/02/2019 21:44:40,1,Wake
4589,01/02/2019 21:44:40,01/02/2019 21:44:50,1,Wake
4590,01/02/2019 21:44:50,01/02/2019 21:45:00,1,Wake
4591,01/02/2019 21:45:00,01/02/2019 21:45:10,1,Wake
4592,01/02/2019 21:45:10,01/02/2019 21:45:20,1,Wake
4593,01/02/2019 21:45:20,01/02/2019 21:45:30,1,Wake
4594,01/02/2019 21:45:30,01/02/2019 21:45:40,1,Wake
4595,01/02/2019 21:45:40,01/02/2019 21:45:50,1,Wake
4596,01/02/2019 21:45:50,01/02/2019 21:46:00,1,Wake
4597,01/02/2019 21:46:00,01/02/2019 21:46:10,1,Wake
4598,01/02/2019 21:46:10,01/02/2019 21:46:20,1,Wake
4599,01/02/2019 21:46:20,01/02/2019 21:46:30,1,Wake
4600,01/02/2019 21:46:30,01/02/2019 21:46:40,1,Wake
4601,01/02/2019 21:46:40,01/02/2019 21:46:50,1,Wake
4602,01/02/2019 21:46:50,01/02/2019 21:47:00,1,Wake
4603,01/02/2019 21:47:00,01/02/2019 21:47:10,1,Wake
4604,01/02/2019 21:47:10,01/02/2019 21:47:20,1,Wake
4605,01/02/2019 21:47:20,01/02/2019 21:47:30,1,Wake
4606,01/02/2019 21:47:30,01/02/2019 21:47:40,1,Wake
4607,01/02/2019 21:47:40,01/02/2019 21:47:50,1,Wake
4608,01/02/2019 21:47:50,01/02/2019 21:48:00,1,Wake
4609,01/02/2019 21:48:00,01/02/2019 21:48:10,1,Wake
4610,01/02/2019 21:48:10,01/02/2019 21:48:20,1,Wake
4611,01/02/2019 21:48:20,01/02/2019 21:48:30,1,Wake
4612,01/02/2019 21:48:30,01/02/2019 21:48:40,1,Wake
4613,01/02/2019 21:48:40,01/02/2019 21:48:50,1,Wake
4614,01/02/2019 21:48:50,01/02/2019 21:49:00,1,Wake
4615,01/02/2019 21:49:00,01/02/2019 21:49:10,1,Wake
4616,01/02/2019 21:49:10,01/02/2019 21:49:20,1,Wake
4617,01/02/2019 21:49:20,01/02/2019 21:49:30,1,Wake
4618,01/02/2019 21:49:30,01/02/2019 21:49:40,1,Wake
4619,01/02/2019 21:49:40,01/02/2019 21:49:50,1,Wake
4620,01/02/2019 21:49:50,01/02/2019 21:50:00,1,Wake
4621,01/02/2019 21:50:00,01/02/2019 21:50:10,1,Wake
4622,01/02/2019 21:50:10,01/02/2019 21:50:20,1,Wake
4623,01/02/2019 21:50:20,01/02/2019 21:50:30,1,Wake
4624,01/02/2019 21:50:30,01/02/2019 21:50:40,1,Wake
4625,01/02/2019 21:50:40,01/02/2019 21:50:50,1,Wake
4626,01/02/2019 21:50:50,01/02/2019 21:51:00,1,Wake
4627,01/02/2019 21:51:00,01/02/2019 21:51:10,1,Wake
4628,01/02/2019 21:51:10,01/02/2019 21:51:20,1,Wake
4629,01/02/2019 21:51:20,01/02/2019 21:51:30,1,Wake
4630,01/02/2019 21:51:30,01/02/2019 21:51:40,1,Wake
4631,01/02/2019 21:51:40,01/02/2019 21:51:50,1,Wake
4632,01/02/2019 21:51:50,01/02/2019 21:52:00,1,Wake
4633,01/02/2019 21:52:00,01/02/2019 21:52:10,1,Wake
4634,01/02/2019 21:52:10,01/02/2019 21:52:20,1,Wake
4635,01/02/2019 21:52:20,01/02/2019 21:52:30,1,Wake
4636,01/02/2019 21:52:30,01/02/2019 21:52:40,1,Wake
4637,01/02/2019 21:52:40,01/02/2019 21:52:50,1,Wake
4638,01/02/2019 21:52:50,01/02/2019 21:53:00,1,Wake
4639,01/02/2019 21:53:00,01/02/2019 21:53:10,1,Wake
4640,01/02/2019 21:53:10,01/02/2019 21:53:20,1,Wake
4641,01/02/2019 21:53:20,01/02/2019 21:53:30,1,Wake
4642,01/02/2019 21:53:30,01/02/2019 21:53:40,1,Wake
4643,01/02/2019 21:53:40,01/02/2019 21:53:50,1,Wake
4644,01/02/2019 21:53:50,01/02/2019 21:54:00,1,Wake
4645,01/02/2019 21:54:00,01/02/2019 21:54:10,1,Wake
4646,01/02/2019 21:54:10,01/02/2019 21:54:20,1,Wake
4647,01/02/2019 21:54:20,01/02/2019 21:54:30,1,Wake
4648,01/02/2019 21:54:30,01/02/2019 21:54:40,1,Wake
4649,01/02/2019 21:54:40,01/02/2019 21:54:50,1,Wake
4650,01/02/2019 21:54:50,01/02/2019 21:55:00,1,Wake
4651,01/02/2019 21:55:00,01/02/2019 21:55:10,1,Wake
4652,01/02/2019 21:55:10,01/02/2019 21:55:20,1,Wake
4653,01/02/2019 21:55:20,01/02/2019 21:55:30,1,Wake
4654,01/02/2019 21:55:30,01/02/2019 21:55:40,1,Wake
4655,01/02/2019 21:55:40,01/02/2019 21:55:50,1,Wake
4656,01/02/2019 21:55:50,01/02/2019 21:56:00,1,Wake
4657,01/02/2019 21:56:00,01/02/2019 21:56:10,1,Wake
4658,01/02/2019 21:56:10,01/02/2019 21:56:20,1,Wake
4659,01/02/2019 21:56:20,01/02/2019 21:56:30,1,Wake
4660,01/02/2019 21:56:30,01/02/2019 21:56:40,1,Wake
4661,01/02/2019 21:56:40,01/02/2019 21:56:50,1,Wake
4662,01/02/2019 21:56:50,01/02/2019 21:57:00,1,Wake
4663,01/02/2019 21:57:00,01/02/2019 21:57:10,1,Wake
4664,01/02/2019 21:57:10,01/02/2019 21:57:20,1,Wake
4665,01/02/2019 21:57:20,01/02/2019 21:57:30,1,Wake
4666,01/02/2019 21:57:30,01/02/2019 21:57:40,1,Wake
4667,01/02/2019 21:57:40,01/02/2019 21:57:50,1,Wake
4668,01/02/2019 21:57:50,01/02/2019 21:58:00,1,Wake
4669,01/02/2019 21:58:00,01/02/2019 21:58:10,1,Wake
4670,01/02/2019 21:58:10,01/02/2019 21:58:20,1,Wake
4671,01/02/2019 21:58:20,01/02/2019 21:58:30,1,Wake
4672,01/02/2019 21:58:30,01/02/2019 21:58:40,1,Wake
4673,01/02/2019 21:58:40,01/02/2019 21:58:50,1,Wake
4674,01/02/2019 21:58:50,01/02/2019 21:59:00,1,Wake
4675,01/02/2019 21:59:00,01/02/2019 21:59:10,1,Wake
4676,01/02/2019 21:59:10,01/02/2019 21:59:20,1,Wake
4677,01/02/2019 21:59:20,01/02/2019 21:59:30,1,Wake
4678,01/02/2019 21:59:30,01/02/2019 21:59:40,1,Wake
4679,01/02/2019 21:59:40,01/02/2019 21:59:50,1,Wake
4680,01/02/2019 21:59:50,01/02/2019 22:00:00,1,Wake
4681,01/02/2019 22:00:00,01/02/2019 22:00:10,1,Wake
4682,01/02/2019 22:00:10,01/02/2019 22:00:20,1,Wake
4683,01/02/2019 22:00:20,01/02/2019 22:00:30,1,Wake
4684,01/02/2019 22:00:30,01/02/2019 22:00:40,1,Wake
4685,01/02/2019 22:00:40,01/02/2019 22:00:50,1,Wake
4686,01/02/2019 22:00:50,01/02/2019 22:01:00,1,Wake
4687,01/02/2019 22:01:00,01/02/2019 22:01:10,1,Wake
4688,01/02/2019 22:01:10,01/02/2019 22:01:20,1,Wake
4689,01/02/2019 22:01:20,01/02/2019 22:01:30,1,Wake
4690,01/02/2019 22:01:30,01/02/2019 22:01:40,1,Wake
4691,01/02/2019 22:01:40,01/02/2019 22:01:50,1,Wake
4692,01/02/2019 22:01:50,01/02/2019 22:02:00,1,Wake
4693,01/02/2019 22:02:00,01/02/2019 22:02:10,1,Wake
4694,01/02/2019 22:02:10,01/02/2019 22:02:20,1,Wake
4695,01/02/2019 22:02:20,01/02/2019 22:02:30,1,Wake
4696,01/02/2019 22:02:30,01/02/2019 22:02:40,1,Wake
4697,01/02/2019 22:02:40,01/02/2019 22:02:50,1,Wake
4698,01/02/2019 22:02:50,01/02/2019 22:03:00,1,Wake
4699,01/02/2019 22:03:00,01/02/2019 22:03:10,1,Wake
4700,01/02/2019 22:03:10,01/02/2019 22:03:20,1,Wake
4701,01/02/2019 22:03:20,01/02/2019 22:03:30,1,Wake
4702,01/02/2019 22:03:30,01/02/2019 22:03:40,1,Wake
4703,01/02/2019 22:03:40,01/02/2019 22:03:50,1,Wake
4704,01/02/2019 22:03:50,01/02/2019 22:04:00,1,Wake
4705,01/02/2019 22:04:00,01/02/2019 22:04:10,1,Wake
4706,01/02/2019 22:04:10,01/02/2019 22:04:20,1,Wake
4707,01/02/2019 22:04:20,01/02/2019 22:04:30,1,Wake
4708,01/02/2019 22:04:30,01/02/2019 22:04:40,1,Wake
4709,01/02/2019 22:04:40,01/02/2019 22:04:50,1,Wake
4710,01/02/2019 22:04:50,01/02/2019 22:05:00,1,Wake
4711,01/02/2019 22:05:00,01/02/2019 22:05:10,1,Wake
4712,01/02/2019 22:05:10,01/02/2019 22:05:20,1,Wake
4713,01/02/2019 22:05:20,01/02/2019 22:05:30,1,Wake
4714,01/02/2019 22:05:30,01/02/2019 22:05:40,1,Wake
4715,01/02/2019 22:05:40,01/02/2019 22:05:50,1,Wake
4716,01/02/2019 22:05:50,01/02/2019 22:06:00,1,Wake
4717,01/02/2019 22:06:00,01/02/2019 22:06:10,1,Wake
4718,01/02/2019 22:06:10,01/02/2019 22:06:20,1,Wake
4719,01/02/2019 22:06:20,01/02/2019 22:06:30,1,Wake
4720,01/02/2019 22:06:30,01/02/2019 22:06:40,1,Wake
4721,01/02/2019 22:06:40,01/02/2019 22:06:50,1,Wake
4722,01/02/2019 22:06:50,01/02/2019 22:07:00,1,Wake
4723,01/02/2019 22:07:00,01/02/2019 22:07:10,1,Wake
4724,01/02/2019 22:07:10,01/02/2019 22:07:20,1,Wake
4725,01/02/2019 22:07:20,01/02/2019 22:07:30,1,Wake
4726,01/02/2019 22:07:30,01/02/2019 22:07:40,1,Wake
4727,01/02/2019 22:07:40,01/02/2019 22:07:50,1,Wake
4728,01/02/2019 22:07:50,01/02/2019 22:08:00,1,Wake
4729,01/02/2019 22:08:00,01/02/2019 22:08:10,1,Wake
4730,01/02/2019 22:08:10,01/02/2019 22:08:20,1,Wake
4731,01/02/2019 22:08:20,01/02/2019 22:08:30,1,Wake
4732,01/02/2019 22:08:30,01/02/2019 22:08:40,1,Wake
4733,01/02/2019 22:08:40,01/02/2019 22:08:50,1,Wake
4734,01/02/2019 22:08:50,01/02/2019 22:09:00,1,Wake
4735,01/02/2019 22:09:00,01/02/2019 22:09:10,1,Wake
4736,01/02/2019 22:09:10,01/02/2019 22:09:20,1,Wake
4737,01/02/2019 22:09:20,01/02/2019 22:09:30,1,Wake
4738,01/02/2019 22:09:30,01/02/2019 22:09:40,1,Wake
4739,01/02/2019 22:09:40,01/02/2019 22:09:50,1,Wake
4740,01/02/2019 22:09:50,01/02/2019 22:10:00,1,Wake
4741,01/02/2019 22:10:00,01/02/2019 22:10:10,1,Wake
4742,01/02/2019 22:10:10,01/02/2019 22:10:20,1,Wake
4743,01/02/2019 22:10:20,01/02/2019 22:10:30,1,Wake
4744,01/02/2019 22:10:30,01/02/2019 22:10:40,1,Wake
4745,01/02/2019 22:10:40,01/02/2019 22:10:50,1,Wake
4746,01/02/2019 22:10:50,01/02/2019 22:11:00,1,Wake
4747,01/02/2019 22:11:00,01/02/2019 22:11:10,1,Wake
4748,01/02/2019 22:11:10,01/02/2019 22:11:20,1,Wake
4749,01/02/2019 22:11:20,01/02/2019 22:11:30,1,Wake
4750,01/02/2019 22:11:30,01/02/2019 22:11:40,1,Wake
4751,01/02/2019 22:11:40,01/02/2019 22:11:50,1,Wake
4752,01/02/2019 22:11:50,01/02/2019 22:12:00,1,Wake
4753,01/02/2019 22:12:00,01/02/2019 22:12:10,1,Wake
4754,01/02/2019 22:12:10,01/02/2019 22:12:20,1,Wake
4755,01/02/2019 22:12:20,01/02/2019 22:12:30,1,Wake
4756,01/02/2019 22:12:30,01/02/2019 22:12:40,1,Wake
4757,01/02/2019 22:12:40,01/02/2019 22:12:50,1,Wake
4758,01/02/2019 22:12:50,01/02/2019 22:13:00,1,Wake
4759,01/02/2019 22:13:00,01/02/2019 22:13:10,1,Wake
4760,01/02/2019 22:13:10,01/02/2019 22:13:20,1,Wake
4761,01/02/2019 22:13:20,01/02/2019 22:13:30,1,Wake
4762,01/02/2019 22:13:30,01/02/2019 22:13:40,2,Non REM
4763,01/02/2019 22:13:40,01/02/2019 22:13:50,2,Non REM
4764,01/02/2019 22:13:50,01/02/2019 22:14:00,130,Non REM X
4765,01/02/2019 22:14:00,01/02/2019 22:14:10,2,Non REM
4766,01/02/2019 22:14:10,01/02/2019 22:14:20,130,Non REM X
4767,01/02/2019 22:14:20,01/02/2019 22:14:30,130,Non REM X
4768,01/02/2019 22:14:30,01/02/2019 22:14:40,2,Non REM
4769,01/02/2019 22:14:40,01/02/2019 22:14:50,2,Non REM
4770,01/02/2019 22:14:50,01/02/2019 22:15:00,2,Non REM
4771,01/02/2019 22:15:00,01/02/2019 22:15:10,1,Wake
4772,01/02/2019 22:15:10,01/02/2019 22:15:20,2,Non REM
4773,01/02/2019 22:15:20,01/02/2019 22:15:30,2,Non REM
4774,01/02/2019 22:15:30,01/02/2019 22:15:40,2,Non REM
4775,01/02/2019 22:15:40,01/02/2019 22:15:50,2,Non REM
4776,01/02/2019 22:15:50,01/02/2019 22:16:00,2,Non REM
4777,01/02/2019 22:16:00,01/02/2019 22:16:10,130,Non REM X
4778,01/02/2019 22:16:10,01/02/2019 22:16:20,2,Non REM
4779,01/02/2019 22:16:20,01/02/2019 22:16:30,130,Non REM X
4780,01/02/2019 22:16:30,01/02/2019 22:16:40,2,Non REM
4781,01/02/2019 22:16:40,01/02/2019 22:16:50,1,Wake
4782,01/02/2019 22:16:50,01/02/2019 22:17:00,2,Non REM
4783,01/02/2019 22:17:00,01/02/2019 22:17:10,130,Non REM X
4784,01/02/2019 22:17:10,01/02/2019 22:17:20,130,Non REM X
4785,01/02/2019 22:17:20,01/02/2019 22:17:30,1,Wake
4786,01/02/2019 22:17:30,01/02/2019 22:17:40,1,Wake
4787,01/02/2019 22:17:40,01/02/2019 22:17:50,1,Wake
4788,01/02/2019 22:17:50,01/02/2019 22:18:00,1,Wake
4789,01/02/2019 22:18:00,01/02/2019 22:18:10,1,Wake
4790,01/02/2019 22:18:10,01/02/2019 22:18:20,1,Wake
4791,01/02/2019 22:18:20,01/02/2019 22:18:30,1,Wake
4792,01/02/2019 22:18:30,01/02/2019 22:18:40,1,Wake
4793,01/02/2019 22:18:40,01/02/2019 22:18:50,1,Wake
4794,01/02/2019 22:18:50,01/02/2019 22:19:00,1,Wake
4795,01/02/2019 22:19:00,01/02/2019 22:19:10,1,Wake
4796,01/02/2019 22:19:10,01/02/2019 22:19:20,1,Wake
4797,01/02/2019 22:19:20,01/02/2019 22:19:30,1,Wake
4798,01/02/2019 22:19:30,01/02/2019 22:19:40,1,Wake
4799,01/02/2019 22:19:40,01/02/2019 22:19:50,1,Wake
4800,01/02/2019 22:19:50,01/02/2019 22:20:00,1,Wake
4801,01/02/2019 22:20:00,01/02/2019 22:20:10,2,Non REM
4802,01/02/2019 22:20:10,01/02/2019 22:20:20,130,Non REM X
4803,01/02/2019 22:20:20,01/02/2019 22:20:30,2,Non REM
4804,01/02/2019 22:20:30,01/02/2019 22:20:40,2,Non REM
4805,01/02/2019 22:20:40,01/02/2019 22:20:50,2,Non REM
4806,01/02/2019 22:20:50,01/02/2019 22:21:00,2,Non REM
4807,01/02/2019 22:21:00,01/02/2019 22:21:10,1,Wake
4808,01/02/2019 22:21:10,01/02/2019 22:21:20,1,Wake
4809,01/02/2019 22:21:20,01/02/2019 22:21:30,2,Non REM
4810,01/02/2019 22:21:30,01/02/2019 22:21:40,2,Non REM
4811,01/02/2019 22:21:40,01/02/2019 22:21:50,2,Non REM
4812,01/02/2019 22:21:50,01/02/2019 22:22:00,2,Non REM
4813,01/02/2019 22:22:00,01/02/2019 22:22:10,2,Non REM
4814,01/02/2019 22:22:10,01/02/2019 22:22:20,1,Wake
4815,01/02/2019 22:22:20,01/02/2019 22:22:30,1,Wake
4816,01/02/2019 22:22:30,01/02/2019 22:22:40,2,Non REM
4817,01/02/2019 22:22:40,01/02/2019 22:22:50,2,Non REM
4818,01/02/2019 22:22:50,01/02/2019 22:23:00,2,Non REM
4819,01/02/2019 22:23:00,01/02/2019 22:23:10,130,Non REM X
4820,01/02/2019 22:23:10,01/02/2019 22:23:20,2,Non REM
4821,01/02/2019 22:23:20,01/02/2019 22:23:30,2,Non REM
4822,01/02/2019 22:23:30,01/02/2019 22:23:40,2,Non REM
4823,01/02/2019 22:23:40,01/02/2019 22:23:50,130,Non REM X
4824,01/02/2019 22:23:50,01/02/2019 22:24:00,2,Non REM
4825,01/02/2019 22:24:00,01/02/2019 22:24:10,2,Non REM
4826,01/02/2019 22:24:10,01/02/2019 22:24:20,130,Non REM X
4827,01/02/2019 22:24:20,01/02/2019 22:24:30,1,Wake
4828,01/02/2019 22:24:30,01/02/2019 22:24:40,2,Non REM
4829,01/02/2019 22:24:40,01/02/2019 22:24:50,2,Non REM
4830,01/02/2019 22:24:50,01/02/2019 22:25:00,130,Non REM X
4831,01/02/2019 22:25:00,01/02/2019 22:25:10,1,Wake
4832,01/02/2019 22:25:10,01/02/2019 22:25:20,1,Wake
4833,01/02/2019 22:25:20,01/02/2019 22:25:30,1,Wake
4834,01/02/2019 22:25:30,01/02/2019 22:25:40,1,Wake
4835,01/02/2019 22:25:40,01/02/2019 22:25:50,1,Wake
4836,01/02/2019 22:25:50,01/02/2019 22:26:00,1,Wake
4837,01/02/2019 22:26:00,01/02/2019 22:26:10,1,Wake
4838,01/02/2019 22:26:10,01/02/2019 22:26:20,1,Wake
4839,01/02/2019 22:26:20,01/02/2019 22:26:30,1,Wake
4840,01/02/2019 22:26:30,01/02/2019 22:26:40,1,Wake
4841,01/02/2019 22:26:40,01/02/2019 22:26:50,1,Wake
4842,01/02/2019 22:26:50,01/02/2019 22:27:00,1,Wake
4843,01/02/2019 22:27:00,01/02/2019 22:27:10,1,Wake
4844,01/02/2019 22:27:10,01/02/2019 22:27:20,1,Wake
4845,01/02/2019 22:27:20,01/02/2019 22:27:30,1,Wake
4846,01/02/2019 22:27:30,01/02/2019 22:27:40,1,Wake
4847,01/02/2019 22:27:40,01/02/2019 22:27:50,1,Wake
4848,01/02/2019 22:27:50,01/02/2019 22:28:00,1,Wake
4849,01/02/2019 22:28:00,01/02/2019 22:28:10,1,Wake
4850,01/02/2019 22:28:10,01/02/2019 22:28:20,1,Wake
4851,01/02/2019 22:28:20,01/02/2019 22:28:30,1,Wake
4852,01/02/2019 22:28:30,01/02/2019 22:28:40,1,Wake
4853,01/02/2019 22:28:40,01/02/2019 22:28:50,1,Wake
4854,01/02/2019 22:28:50,01/02/2019 22:29:00,1,Wake
4855,01/02/2019 22:29:00,01/02/2019 22:29:10,1,Wake
4856,01/02/2019 22:29:10,01/02/2019 22:29:20,1,Wake
4857,01/02/2019 22:29:20,01/02/2019 22:29:30,1,Wake
4858,01/02/2019 22:29:30,01/02/2019 22:29:40,1,Wake
4859,01/02/2019 22:29:40,01/02/2019 22:29:50,1,Wake
4860,01/02/2019 22:29:50,01/02/2019 22:30:00,1,Wake
4861,01/02/2019 22:30:00,01/02/2019 22:30:10,1,Wake
4862,01/02/2019 22:30:10,01/02/2019 22:30:20,1,Wake
4863,01/02/2019 22:30:20,01/02/2019 22:30:30,1,Wake
4864,01/02/2019 22:30:30,01/02/2019 22:30:40,1,Wake
4865,01/02/2019 22:30:40,01/02/2019 22:30:50,1,Wake
4866,01/02/2019 22:30:50,01/02/2019 22:31:00,1,Wake
4867,01/02/2019 22:31:00,01/02/2019 22:31:10,1,Wake
4868,01/02/2019 22:31:10,01/02/2019 22:31:20,1,Wake
4869,01/02/2019 22:31:20,01/02/2019 22:31:30,1,Wake
4870,01/02/2019 22:31:30,01/02/2019 22:31:40,1,Wake
4871,01/02/2019 22:31:40,01/02/2019 22:31:50,1,Wake
4872,01/02/2019 22:31:50,01/02/2019 22:32:00,1,Wake
4873,01/02/2019 22:32:00,01/02/2019 22:32:10,1,Wake
4874,01/02/2019 22:32:10,01/02/2019 22:32:20,1,Wake
4875,01/02/2019 22:32:20,01/02/2019 22:32:30,1,Wake
4876,01/02/2019 22:32:30,01/02/2019 22:32:40,1,Wake
4877,01/02/2019 22:32:40,01/02/2019 22:32:50,1,Wake
4878,01/02/2019 22:32:50,01/02/2019 22:33:00,1,Wake
4879,01/02/2019 22:33:00,01/02/2019 22:33:10,1,Wake
4880,01/02/2019 22:33:10,01/02/2019 22:33:20,1,Wake
4881,01/02/2019 22:33:20,01/02/2019 22:33:30,1,Wake
4882,01/02/2019 22:33:30,01/02/2019 22:33:40,1,Wake
4883,01/02/2019 22:33:40,01/02/2019 22:33:50,1,Wake
4884,01/02/2019 22:33:50,01/02/2019 22:34:00,1,Wake
4885,01/02/2019 22:34:00,01/02/2019 22:34:10,1,Wake
4886,01/02/2019 22:34:10,01/02/2019 22:34:20,1,Wake
4887,01/02/2019 22:34:20,01/02/2019 22:34:30,1,Wake
4888,01/02/2019 22:34:30,01/02/2019 22:34:40,1,Wake
4889,01/02/2019 22:34:40,01/02/2019 22:34:50,1,Wake
4890,01/02/2019 22:34:50,01/02/2019 22:35:00,1,Wake
4891,01/02/2019 22:35:00,01/02/2019 22:35:10,1,Wake
4892,01/02/2019 22:35:10,01/02/2019 22:35:20,1,Wake
4893,01/02/2019 22:35:20,01/02/2019 22:35:30,1,Wake
4894,01/02/2019 22:35:30,01/02/2019 22:35:40,1,Wake
4895,01/02/2019 22:35:40,01/02/2019 22:35:50,1,Wake
4896,01/02/2019 22:35:50,01/02/2019 22:36:00,1,Wake
4897,01/02/2019 22:36:00,01/02/2019 22:36:10,1,Wake
4898,01/02/2019 22:36:10,01/02/2019 22:36:20,1,Wake
4899,01/02/2019 22:36:20,01/02/2019 22:36:30,1,Wake
4900,01/02/2019 22:36:30,01/02/2019 22:36:40,1,Wake
4901,01/02/2019 22:36:40,01/02/2019 22:36:50,1,Wake
